data_suite,join_name,elapsed_time,result,result_rows_count
databio-s-1-2,salt-per-1000000-rdd-ailist-10-20-10-64,4931,success,54343
databio-s-1-2,salt-per-10000000-rdd-ailist-10-20-10-64,4930,success,54343
databio-s-2-7,bucket-per-1000-rdd-ailist-10-20-10-64,8002,success,274262
databio-s-2-7,bucket-per-1000000-rdd-ailist-10-20-10-64,6798,success,274228
databio-s-2-7,salt-per-1000000-rdd-ailist-10-20-10-64,5468,success,274249
databio-s-2-7,salt-per-10000000-rdd-ailist-10-20-10-64,8588,success,274249
databio-s-1-0,bucket-per-1000-rdd-ailist-10-20-10-64,7645,success,321138
databio-s-1-0,bucket-per-1000000-rdd-ailist-10-20-10-64,6553,success,321138
databio-s-1-0,salt-per-1000000-rdd-ailist-10-20-10-64,7193,success,321138
databio-s-1-0,salt-per-10000000-rdd-ailist-10-20-10-64,6126,success,321138
databio-m-7-0,bucket-per-1000-rdd-ailist-10-20-10-64,10911,success,2764042
databio-m-7-0,bucket-per-1000000-rdd-ailist-10-20-10-64,8141,success,2764063
databio-m-7-0,salt-per-1000000-rdd-ailist-10-20-10-64,8172,success,2764103
databio-m-7-0,salt-per-10000000-rdd-ailist-10-20-10-64,6296,success,2764089
databio-m-7-3,bucket-per-1000-rdd-ailist-10-20-10-64,10949,success,4410818
databio-m-7-3,bucket-per-1000000-rdd-ailist-10-20-10-64,9928,success,4410775
databio-m-7-3,salt-per-1000000-rdd-ailist-10-20-10-64,7548,success,4410775
databio-m-7-3,salt-per-10000000-rdd-ailist-10-20-10-64,6706,success,4410787
databio-l-0-8,bucket-per-1000-rdd-ailist-10-20-10-64,119124,success,164213726
databio-l-0-8,bucket-per-1000000-rdd-ailist-10-20-10-64,184488,success,164213689
databio-l-0-8,salt-per-1000000-rdd-ailist-10-20-10-64,54452,success,164214344
databio-l-0-8,salt-per-10000000-rdd-ailist-10-20-10-64,25284,success,164213809
databio-l-4-8,bucket-per-1000-rdd-ailist-10-20-10-64,147747,success,227865666
databio-l-4-8,bucket-per-1000000-rdd-ailist-10-20-10-64,355878,success,227865720
databio-l-4-8,salt-per-1000000-rdd-ailist-10-20-10-64,110324,success,227868568
databio-l-4-8,salt-per-10000000-rdd-ailist-10-20-10-64,,Futures timed out after [30 minutes]
databio-l-7-8,bucket-per-1000-rdd-ailist-10-20-10-64,136850,success,307298053
databio-l-7-8,bucket-per-1000000-rdd-ailist-10-20-10-64,210495,success,307297850
databio-l-7-8,salt-per-1000000-rdd-ailist-10-20-10-64,44954,success,307298545
databio-l-7-8,salt-per-10000000-rdd-ailist-10-20-10-64,23957,success,307297944
databio-xl-3-0,bucket-per-1000-rdd-ailist-10-20-10-64,585055,success,1087656171
databio-xl-3-0,bucket-per-1000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 1 in stage 17.0 failed 1 times; most recent failure: Lost task 1.0 in stage 17.0 (TID 87) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
databio-xl-3-0,salt-per-1000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 15 in stage 14.0 failed 1 times; most recent failure: Lost task 15.0 in stage 14.0 (TID 96) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
databio-xl-3-0,salt-per-10000000-rdd-ailist-10-20-10-64,,Job aborted due to stage failure: Task 16 in stage 14.0 failed 1 times; most recent failure: Lost task 16.0 in stage 14.0 (TID 92) (192.168.107.3 executor 1): java.lang.OutOfMemoryError: Java heap space
